cod,seguradora,roa,roe,giro_ativo,endividamento,endividamento_comp,margem_lucro_bruto,margem_lucro_liquido,imobilizacao_ativo,sinistralidade,taxa_despesas_comercializacao,taxa_despesas_adm,combinado,combinado_ampliado,pmcr,liquidez_geral,liquidez_corrente,beneficiarios,tiquete_medio,ativo_total,ativo_circ,ativo_nao,aplicacoes,conta_corrente_cooperados,contraprestacao_a_receber,contraprestacoes_efetivas1,contraprestacoes_efetivas2,contraprestacoes_liquidas,contribuicao_social,creditos_n_opas,creditos_opas,debitos_diversos,debitos_n_opas,debitos_opas,despesas,despesas_adm,despesas_comercializacao,despesas_de_comercializacao_diferidas,despesas_emp,despesas_financeiras,despesas_patrimoniais,disponível,emprestimos_a_pagar,exigivel_a_longo_prazo,imobilizado,imposto_renda,impostos_diferidos,impostos_participacoes_lucro,intangível,investimentos,neg_recuperacao_outras_despesas_operacionais1,operadoras_pas,outras_despesas,outras_despesas_operacionais1,outras_receitas_operacionais1,outros_creditos_opas1,outros_creditos_opas2,outros_valores_e_bens1,outros_valores_e_bens2,outros_valores_e_bens3,participacoes_resultados,passivo_circ,passivo_nao,passivo_total,patrimonio_liquido,prov_contigencias,prov_opas_lp1,prov_perdas_creditos,prov_tecnicas_opas,provisoes,realizável a longo prazo,receita_adm_pas,receita_sus,receitas,receitas_financeiras,receitas_patrimoniais,resultado_acumulado,sinistros_conhecidos,sinistros_indenizaveis_liquidos,taxas_a_receber,titulos_a_receber,tributos_a_recolher,tributos_diretos_opas,variacao_das_prov_tec,variacao_peona,ativo_nivel,receitas_nivel,despesas_emp_nivel,modalidade
414352,hbc saúde ltda.                   ,0.07207653345189552,0.19996572100270527,2.1992687120544394,,0.6107763099895316,,0.03277295450839451,0.4250849285413467,0.7988300948309937,0.00540285319804133,0.14931898419133502,0.95355193222037,,4.15627014805585,,1.0144002606907754,26492,1618.7536935678695,19.5,11.21,8.29,9.14,,0.5,41.68,1.21,41.68,0.12,,0.5,0.56,,0.12,42.88,6.4,0.23,,1.59,0.15,,0.61,0.01,,8.21,0.3,,0.41,,,,,-0.1,1.63,0.16,,,0.2,,,,11.05,0.01,18.09,7.03,,,0.3,9.71,,0.08,,,44.7,,1.41,,34.22,34.26,,0.76,0.65,1.21,,0.04,n3,n4,n2,Medicina de Grupo
414450,jardim américa saúde ltda.        ,0.007631127532700961,0.010237838004623455,1.8407113544378415,,0.19138721050560237,0.16995913637289467,0.004145749149807102,0.6357227561131504,0.8196314473485576,0.011692238173841019,0.1374871041102874,0.9688107896326861,,24.003876184269377,,1.9179884878896567,108254,1030.6075476194874,60.61,22.08,38.53,13.95,,7.44,113.08,-1.52,113.08,0.13,,7.44,0.5,,0.08,123.56,15.34,1.3,,3.52,1.95,,0.46,,,26.9,0.32,,0.45,,6.12,,0.0,13.0,0.04,0.34,,,0.0,0.0,,,11.51,3.46,60.15,45.18,,,0.48,10.47,,5.51,,11.84,124.47,,0.72,,89.33,91.44,,0.23,0.47,-1.52,,2.12,n4,n5,n3,Medicina de Grupo
414492,life empresarial saúde ltda.      ,0.03908386319333539,0.060644094611315855,1.5310678807723799,,0.3230868445906742,0.28611908571158623,0.02552719163151584,0.49280645547689916,0.713891079939891,,0.19793862636168355,,,19.68743392324729,,1.5698365718532288,32599,5294.214116690697,112.72,57.17,55.55,30.33,,9.1,177.77,-5.19,177.77,3.26,0.0,9.44,1.87,,0.0,181.18,34.16,,,8.12,1.67,19.35,0.0,2.69,,19.04,9.03,,12.3,0.77,34.69,,,0.01,2.07,0.6,0.34,,10.57,0.2,,0.0,36.42,3.66,112.72,72.65,,,0.71,30.72,,1.04,,0.01,197.89,,4.32,,121.46,123.21,,6.64,1.14,-5.19,,1.75,n4,n5,n4,Medicina de Grupo
414573,unimed centro paulista - federação,0.19841769254884786,0.2711221574014445,1.5304050393582134,0.230018247613349,0.22989226483800868,0.22480944472184392,0.12965044380150226,0.2554267854459429,0.8668024631104667,0.0029790876693511752,0.1548426896698042,1.024624240449622,,0.9595556166848136,4.347481168889513,3.2387919405583885,713,69122.81211781206,32.2,23.98,8.23,22.73,,0.13,49.8,-0.51,49.8,0.25,0.08,0.13,0.69,0.54,0.0,52.75,7.63,0.15,,1.16,0.22,,0.41,0.12,0.0,1.89,0.66,,0.92,0.15,5.97,,0.0,2.02,0.01,0.0,,,0.16,0.0,,0.01,7.4,1.23,32.2,23.57,,0.0,0.0,5.56,,0.21,,6.54,60.06,,2.82,,42.32,42.72,,0.47,0.49,-0.51,-0.0,0.4,n3,n4,n2,Cooperativa Médica
414581,união médica - cooperativa de trab,,,2.891717486100113,0.8883811304920052,0.8816126819612811,,,0.13397722953395766,0.7994805054340107,0.022210594314175342,0.1129749236469092,0.9346660233950954,,42.91293624254074,1.1256429990202266,0.9823165979639079,29956,2225.121722192549,23.05,19.96,3.09,7.72,,7.95,67.58,-0.92,67.58,,,7.95,4.97,0.37,,69.21,7.53,1.48,0.38,1.96,0.51,,1.0,0.9,0.16,2.39,,,,0.0,0.2,,,0.42,0.86,,,,0.26,0.01,2.64,,20.32,1.25,23.05,1.48,0.98,0.16,4.14,12.62,,0.49,,,67.48,,0.82,,52.73,53.29,,,1.46,-0.92,,0.56,n3,n4,n2,Medicina de Grupo
414689,fundo de assistência à saúde dos f,,,1.156169417647311,,0.38198425927601726,,,0.010223712590312323,0.6646953549166172,,0.2206666597782582,,,5.324516192977744,,3.1107002524072564,979,7267.962124616956,6.15,6.09,0.06,5.22,,0.09,7.34,-0.23,7.34,,,0.11,0.02,,,6.51,1.57,,,0.05,0.02,,0.01,,,0.01,,,,,,,,,0.16,,0.02,,0.48,,,,1.96,,5.13,3.17,,,0.03,1.85,0.0,0.05,,0.0,7.54,,0.17,,4.67,4.73,,0.28,0.09,-0.23,,0.06,n2,n3,n1,Autogestão
414905,vita assistência a saúde ltda.    ,-0.07011255159830766,-0.17977710627644464,2.4375663277825663,,0.6100028916335151,,-0.028763341041918838,0.00616954952665992,0.7201599289249092,0.009044742535668471,0.306004256779256,1.0352089282398336,,8.003300947589176,,1.62922252353916,5291,818.8985465885465,1.78,1.77,0.01,1.49,,0.07,4.71,-0.38,4.71,0.02,,0.1,0.08,,0.0,4.79,1.33,0.04,,0.26,0.04,,0.03,,,0.01,0.04,,0.06,0.0,,,0.03,0.02,0.08,0.02,0.0,0.0,0.04,0.0,,,1.08,,1.78,0.69,,,0.17,0.93,,0.0,,,4.72,,0.37,,3.02,3.12,,0.11,0.07,-0.38,,0.1,n2,n2,n1,Medicina de Grupo
414930,saúde santa tereza ltda.          ,,,3.61981721536615,,0.6651838125771914,,,0.21658570979430117,0.9095365095447768,0.020873821979826557,0.06773929952184851,0.9981496310464518,,17.584368485816764,,1.1777410625349325,21581,2196.7696427413002,13.1,10.26,2.84,6.67,,2.32,48.05,-0.64,48.05,,,2.32,0.82,,0.63,47.8,3.21,0.99,,1.52,0.21,,0.81,0.18,,1.57,,,,,,,,,0.22,,,,0.4,,,,8.71,0.72,13.1,3.66,,,0.05,6.93,0.02,1.27,,,48.29,,0.89,,42.6,43.12,,0.07,0.14,-0.64,,0.51,n3,n4,n2,Medicina de Grupo
415014,unimed de itatiba cooperativa de t,0.1465460501888324,0.35545665769515505,2.77647192008258,,0.5068445802297815,0.27612636783642464,0.05278139106282542,0.27722018542940985,0.7529904247405483,0.005449293319640616,0.1438657288030486,0.9023054468632375,,4.774984878297071,,1.426038361193313,18114,2202.8915623274816,14.37,10.39,3.98,7.31,0.14,0.53,40.66,-0.76,40.66,0.08,0.84,0.53,1.09,0.26,0.01,45.85,5.74,0.22,,1.52,0.35,,0.71,0.38,,3.35,0.21,,0.37,0.13,0.48,,0.0,6.17,2.85,0.02,,,0.14,0.03,0.39,0.08,7.28,1.16,14.37,5.93,,,0.47,4.81,,0.03,,7.33,48.32,,1.06,,30.48,30.05,,0.43,0.6,-0.76,,-0.44,n3,n4,n2,Cooperativa Médica
415049,associação beneficente fnv        ,,,,,0.2546675489260143,,,0.19686759089719197,,,,,,,,3.153650366879422,10408,,0.91,0.73,0.18,0.69,,,8.94,,8.94,,,,0.13,0.0,,11.13,2.88,,,0.66,0.02,,0.01,,,0.04,,,,0.07,,,,0.06,,0.04,,,0.03,,,,0.23,,0.91,0.68,,,,0.02,,0.06,,2.19,11.27,,0.1,,8.16,8.16,,,0.08,,,,n1,n4,n1,Autogestão
415081,porto dias saude ltda.            ,,,1.5780508010304664,,0.5799885490856124,,,0.005542571443732849,0.9739731157558512,,0.3435848777384246,,,49.80579930213386,,1.1889986587548755,489,3805.1373415132925,1.18,1.17,0.01,0.77,,0.26,1.89,-0.03,1.89,,,0.26,0.03,,0.06,2.47,0.64,,,0.29,0.01,0.0,0.13,,,0.01,,,,0.0,,,,,,,,,0.0,,,,0.99,,1.7,0.71,,,,0.81,,,,,1.95,,0.09,,1.62,1.81,,0.02,0.09,-0.03,,0.19,n2,n2,n1,Medicina de Grupo
415111,biovida saúde ltda.               ,0.16321825012934676,0.647679635977669,3.357966767341672,,0.6644234659823162,,0.048606273211738237,0.237673045662236,0.7653218652433402,0.08347915394646761,0.06728182471721494,0.9160828439070228,,7.015061483856313,,1.3711473029130552,128517,1552.8456041613172,59.43,45.31,14.13,31.5,,3.89,202.13,-2.56,202.13,0.95,0.0,3.89,0.17,,0.87,195.19,13.43,16.66,9.76,0.07,2.13,,0.02,,,0.47,2.62,,3.57,0.07,,,,,2.91,1.19,,,0.14,,,,33.04,1.71,49.73,14.98,,,7.33,29.27,,13.59,,2.73,208.47,,4.97,,153.02,152.73,,0.0,2.73,-2.56,,-0.29,n4,n5,n1,Medicina de Grupo
415693,policlin saúde s/a.               ,0.11115133452331868,0.1935509753660052,4.476652922282676,,0.42204926836791523,,0.02482911596073476,0.15994252843806592,0.8678541328982661,0.002056904031477234,0.1146579731554548,0.9845690100851981,,11.727481052941453,,1.9904251340382053,41615,2839.9279889462937,26.4,22.18,4.22,16.63,,3.85,120.42,-2.23,120.42,0.23,,3.85,3.02,,0.02,116.81,13.55,0.24,,2.75,0.18,0.0,1.32,,,1.93,0.6,,0.83,0.01,2.09,,,,0.0,0.02,,,0.21,0.02,,,11.14,0.1,26.4,15.16,,,0.26,7.32,,0.2,,0.03,120.57,,2.33,,101.68,102.57,,0.15,0.78,-2.23,,0.88,n3,n5,n3,Medicina de Grupo
415774,caberj integral saúde s.a         ,,,,,0.4931642253994902,,,0.013136194431267494,,,,,,,,2.0010855506993,22547,,32.87,32.44,0.43,23.16,,2.07,63.79,,63.79,,,5.91,0.75,,0.0,76.74,8.72,5.14,,,0.0,,2.92,,,,,,,,,,,,0.52,0.13,0.27,3.56,0.0,,,,16.21,0.03,32.87,16.63,0.13,,,15.02,,0.43,,0.01,66.15,,2.22,,61.95,62.22,,0.45,0.44,,,0.27,n3,n4,,Medicina de Grupo
415898,sociedade benecap de assistência à,,,,,0.33002029177168096,,,0.6789627118813325,,,,,,,,0.9503675544328513,404,,1.74,0.56,1.18,0.41,,0.14,2.18,,2.18,,,0.14,0.13,,0.03,2.26,1.39,,,0.74,0.06,,0.0,0.14,,0.34,,,,0.17,0.67,,,0.0,,,,,0.01,,,,0.59,,1.78,1.19,,,0.05,0.25,,,,,2.22,,0.04,,0.74,0.75,,0.0,0.04,,,0.01,n2,n2,n1,Medicina de Grupo
415901,same-serviço de assistência médica,0.21588088683274956,0.2719988456662931,1.3173873506049176,,0.19395957249652612,,0.16387047191065057,0.3737214981287543,0.44046959479767334,,0.36614618887628864,,,18.968712633685836,,3.228912570852684,4975,745.7187557788944,2.82,1.76,1.05,1.42,,0.2,3.8,-0.09,3.8,0.08,,0.2,0.05,,,3.02,1.36,,,0.2,0.02,0.0,0.02,0.0,,0.65,0.2,,0.28,,0.26,,,,0.0,,,,0.01,0.07,,,0.55,0.03,2.82,2.24,,,,0.41,,0.14,,0.0,3.9,,0.19,,1.63,1.63,,0.05,0.09,-0.09,,0.0,n2,n2,n1,Medicina de Grupo
415910,centro de endocrinologia de jundia,-0.07897428885472234,-0.14895311072739573,1.499999461760936,0.39232178868593104,0.335424522455271,,-0.05264954479517603,0.6668504793066861,0.8232402715448364,,0.24101185579497475,,,0.8369577938280902,2.548928019902915,0.9205201228264077,738,2964.3479810298104,1.46,0.49,0.97,0.43,,0.01,2.26,-0.07,2.26,0.0,,0.01,0.04,,,2.43,0.53,,,0.09,0.1,0.0,0.02,0.06,0.04,0.88,0.0,,0.0,,0.06,,,0.0,,,,,0.01,0.0,,,0.53,0.27,1.57,0.77,,0.04,,0.38,,0.03,,,2.32,,0.12,,1.78,1.8,,0.03,0.06,-0.07,,0.03,n2,n2,n1,Medicina de Grupo
415944,clínica são gabriel s/s ltda      ,0.019816035704866113,0.021111457788516922,0.18988513058779344,,0.03801518744619327,,0.10435801709973369,0.9558706177522038,0.24581824127024,0.0034706696794718286,0.604065592664153,0.8533545036138649,,31.265117023113458,,1.1608355821014136,1436,288.5301253481894,2.18,0.1,2.09,0.04,,0.04,0.44,-0.02,0.44,0.0,,0.04,0.02,,0.0,0.37,0.25,0.0,,0.1,0.02,,0.02,,,2.08,0.01,,0.01,,,,,,0.0,,,,0.0,,,,0.08,0.05,2.18,2.05,,,,0.05,,0.01,,,0.42,,0.01,,0.1,0.1,,0.0,0.02,-0.02,,0.01,n2,n1,n1,Medicina de Grupo
416282,e.x.m brasil saúde ltda-me        ,-0.12541207401339005,-0.46379584762310055,2.5267311161521544,,0.7188511575387891,,-0.049634119440605334,0.28824998549471575,0.4503081034862745,0.12771476029330492,0.44655003340052934,1.024572897180109,,28.96330072939543,,0.9901215391266561,3793,2024.9516873187451,3.04,2.16,0.88,0.47,,0.62,8.02,-0.34,8.02,0.03,0.0,0.62,0.04,,,8.0,3.43,0.98,,0.54,0.05,0.04,0.02,,,0.1,0.06,,0.09,,0.16,,,,0.02,,,,1.05,,,,2.19,0.03,3.04,0.82,,,0.02,0.92,,0.61,,0.0,7.71,,0.02,,3.43,3.46,,,1.22,-0.34,,0.03,n2,n3,n1,Medicina de Grupo
416398,hospitais e clínicas do piauí s/s ,0.21562386516305512,0.4796538307071139,1.4288583481086978,,0.5024792451917216,0.19300133114996262,0.1509063970186161,0.3637418408405698,0.8275798776587675,0.0018439645934530857,0.07309440153320579,0.9025182437854263,,20.759596046907536,,1.2662376909053528,25227,1960.8334074602608,34.62,22.03,12.59,16.61,,2.85,51.02,-1.55,51.02,-0.66,,2.85,3.13,0.0,0.58,48.08,3.62,0.09,,0.96,0.26,0.47,0.39,0.0,,10.18,-1.82,,-2.48,,2.33,,,0.02,0.98,0.0,,,0.51,,,,17.4,1.66,34.62,15.56,,,1.69,12.43,,0.08,,1.04,53.06,,2.55,,40.1,40.94,,1.67,1.25,-1.55,,0.84,n3,n4,n1,Medicina de Grupo
416401,caixa de assistência  dos empregad,,,,,0.3857623687497711,,,0.07866811039665648,,,,,,,,2.3226056980629988,24356,,42.98,39.6,3.38,24.57,,10.67,82.46,,82.46,,,14.62,1.15,,,95.51,5.73,,,2.0,0.77,,0.4,,,0.07,,,,,,,,8.34,0.16,0.0,3.95,,0.01,,,,17.05,0.66,44.19,26.48,,,0.84,15.56,,3.31,,8.01,94.3,,3.82,,78.32,79.67,,,0.34,,,1.35,n3,n4,n2,Autogestão
416428,sul américa serviços de saúde s.a.,0.025732404330174864,0.053545489094333126,2.8324566551839476,,0.5050023142711204,0.048218890725368176,0.009084836049681308,0.09327480492046678,0.9553016846766321,,0.03066705577750077,,,50.20100593988698,,1.7954872075947357,360532,2937.1138150843753,373.85,338.98,34.87,176.67,,147.66,1062.45,-3.53,1062.45,0.9,,147.66,11.72,0.05,12.75,1061.79,32.47,,,11.46,1.46,0.0,3.58,,,0.01,2.36,-0.98,4.59,0.15,8.05,,,0.2,14.48,,,,10.25,0.06,,2.31,188.8,5.39,373.85,179.66,,,1.58,150.26,0.0,26.66,,3.93,1076.0,-0.01,8.91,,1011.59,1011.59,,0.76,14.01,-3.53,,,n4,n6,n5,Medicina de Grupo
416495,matão clinicas & amhma saúde ltda ,0.1290099925079756,0.36168999570984567,1.9978069225927069,,0.37698798322348936,0.17827963607282837,0.06457580612472273,0.3544862919560055,0.8810476154221062,0.00097465803959351,0.13409360449410526,1.0161158779558048,,26.51380560341175,,1.712292531248444,14336,1674.6766141183036,12.02,7.76,4.26,5.65,,1.44,24.11,-0.1,23.56,-0.1,,1.77,0.27,,0.28,26.96,3.22,0.02,,1.09,0.03,,0.05,,,0.9,-0.25,,-0.36,0.02,0.01,,,2.07,0.01,,0.33,,0.13,,,,4.53,3.2,12.02,4.29,,,0.46,3.7,0.14,3.32,,3.49,28.15,,0.65,0.0,20.65,21.15,,0.16,0.15,-0.1,0.55,0.51,n3,n4,n2,Medicina de Grupo
416568,associação de assistência à saúde ,,,,0.27188776098555995,0.2713829202228743,,,0.14973766991854628,,,,,,,3.6779882859571247,3.1330723738368365,43313,,38.66,32.87,5.79,16.17,,8.8,116.22,,116.22,,,8.8,0.61,,,120.73,10.41,,,2.54,0.34,,0.08,,0.02,0.77,,,,0.01,,,,,1.51,,,,6.71,0.01,,,10.49,0.98,38.66,27.19,,0.02,0.69,9.45,,5.01,,8.97,129.7,,4.52,,106.03,107.79,,1.11,0.43,,,1.76,n3,n5,n3,Autogestão
416584,associação fundo de proteção à saú,,,,,0.5419903982728389,,,0.0495712006602708,,,,,,,,1.7535897358485706,19608,,5.85,5.56,0.29,0.99,,0.01,14.46,,14.46,,0.01,0.33,0.09,,0.0,16.61,0.87,,,0.43,0.18,,4.21,,,,,,,,,,,0.0,0.19,0.0,0.32,,0.01,,,,3.17,0.23,5.85,2.44,0.04,,0.01,2.99,,0.29,,0.0,15.19,,0.72,,15.03,15.32,,,0.09,,,0.29,n2,n4,n1,Autogestão
416657,caixa assistencial dos auditores f,,,,,0.18423402465670366,,,0.012898240824082443,,,,,,,,5.357868944215133,409,,3.15,3.11,0.04,2.69,,0.4,4.48,,4.48,,,0.41,0.06,0.0,0.0,3.3,0.89,,,0.22,0.06,,0.01,,,0.02,,,,0.02,,,,0.0,0.0,,,0.0,0.0,,,,0.58,,3.15,2.57,,,0.02,0.5,0.0,,,0.0,4.73,,0.25,,2.32,2.32,,,0.02,,,-0.0,n2,n2,n1,Autogestão
416690,associação de assistência à saúde ,,,,,0.14689822412151912,,,0.00834880088343309,,,,,,,,6.750600322412611,7209,,52.52,52.08,0.44,48.17,,3.56,36.91,,36.91,,,3.9,0.34,0.0,0.0,35.7,4.54,,,1.99,0.95,0.09,0.01,,,0.38,,,,0.06,,,,0.11,0.47,0.0,0.33,0.0,0.01,0.0,,,7.71,0.04,52.52,44.76,,,0.07,7.21,,,,0.29,43.13,,5.82,,28.99,29.48,,0.0,0.16,,,0.49,n4,n4,n2,Autogestão
416738,oeste saúde assistência a saúde su,0.22642097427976104,0.3578928652275182,1.5303852402346576,,0.36734985164953865,,0.14795031233119013,0.4152831312554769,0.7363653232728934,0.010489767188930315,0.15034866718372963,0.8972037576455534,,14.041189793040763,,1.5917166323027623,16777,1782.762496870716,19.54,11.43,8.12,7.48,,1.15,30.56,-0.65,30.56,0.44,,1.17,0.67,,,27.82,4.5,0.31,,1.29,0.02,,1.82,,,7.21,1.2,,1.64,0.9,,,,,0.2,2.33,,0.01,0.96,,,,7.18,,19.54,12.36,,,0.77,5.69,0.15,,,0.33,33.89,,1.32,,21.72,22.02,,0.0,0.67,-0.65,,0.3,n3,n4,n2,Medicina de Grupo
417092,central operadora de planos de saú,0.29179040454330457,0.3279002989044776,1.4099418463143198,,0.10480908126031771,0.564646037748646,0.20695208480127303,0.10484467277250023,0.7361621066287657,0.06664220605838998,0.3126894701790082,1.115493782866164,1.1290157169814847,0.03013861908447636,,8.5408183762643,1378,22662.801582002903,22.15,19.83,2.32,8.13,,0.0,31.87,-0.64,31.87,-0.03,1.62,0.0,0.67,0.02,,50.72,9.77,2.08,,4.27,0.03,,0.8,,,1.72,-0.07,,-0.11,,0.49,,,15.59,,,,,4.01,,,,2.32,0.12,22.15,19.71,,,0.27,1.18,,0.12,,24.99,57.08,-0.34,1.09,,23.34,22.99,,5.27,0.46,-0.64,,-0.35,n3,n4,n3,Cooperativa Médica
417211,associação mineira de assistência ,,,,,0.07567222725713763,,,0.0182792758735711,,,,,,,,14.24289006642973,4861,,35.68,35.03,0.65,32.7,,2.26,27.02,,27.02,,,2.26,0.19,,,27.81,3.0,,,1.55,0.38,,0.07,0.01,,0.02,,,,0.0,0.63,,,,0.0,0.01,,,0.0,,,,2.46,,32.5,30.04,,,,2.15,,,,,30.99,,3.9,,24.43,24.43,,,0.11,,,,n3,n4,n2,Autogestão
417297,elosaúde - associação de assistênc,,,,,0.1621914124922619,,,0.5558473098784289,,,,,,,,2.7384476360162506,9360,,47.59,21.14,26.45,16.12,,4.25,49.11,,41.62,,,4.85,4.36,,,57.4,4.59,,,1.85,5.71,,0.05,,,0.49,,,,0.15,,-0.17,,0.18,0.29,,0.53,,0.08,0.05,,,7.72,23.29,47.59,16.58,,,0.08,3.01,,25.81,7.49,,55.9,,6.8,,46.2,46.71,0.06,,0.35,,,0.51,n3,n4,n2,Autogestão
417475,pronto socorro conde de moreira li,0.14605779734669302,0.3345492591363968,0.270521243709379,,0.13753468902784685,,0.5399124865165965,0.676326611195839,0.4962098453776083,,-0.04690221611854153,,,2.7077415426908,,2.755917849575857,54,16139.354259259258,3.22,1.04,2.18,0.01,,0.01,0.89,-0.02,0.89,0.0,,0.01,0.1,,0.01,0.43,-0.04,,,0.02,0.01,,0.05,,,1.96,0.01,,0.01,,0.0,,,,0.02,,,,0.88,0.0,,,0.38,0.97,2.75,1.41,,,0.0,0.2,,0.22,,0.01,0.91,,0.03,,0.43,0.43,,0.1,0.07,-0.02,,0.0,n2,n1,n1,Medicina de Grupo
417491,portomed - porto seguro serviços d,-0.41022639331213145,-0.951734702189456,2.5769426878903894,0.5689606044402593,0.5685814491416857,,-0.1591911202526443,0.0049612754780498595,1.0141113338678491,0.07585999097978383,0.08771013088649551,1.1776814557341284,,12.723634828371733,1.75759093370585,1.7500372655914682,6573,17836.497311729807,45.5,45.27,0.23,38.37,,1.53,120.45,-3.21,120.51,0.44,,4.14,3.97,,0.44,139.23,10.28,8.89,0.66,,0.13,,0.19,,0.02,,1.21,,1.65,0.22,,,,0.15,0.21,,2.61,0.0,0.0,0.17,,,25.87,0.02,45.5,19.61,,0.02,0.66,20.47,,0.0,,,122.21,,4.98,,115.12,118.89,,1.74,0.99,-3.21,-0.06,3.78,n3,n5,,Medicina de Grupo
417505,cemig saúde                       ,,,,0.2018298645343208,0.19943442819809915,,,0.09231860964320186,,,,,,,4.954668142434152,4.551277322364792,59022,,231.35,209.99,21.36,173.69,,32.53,317.66,,317.66,,2.39,33.81,4.67,0.0,,315.91,31.49,,,9.93,4.51,,0.06,,0.55,1.2,,,,9.91,,-2.34,,14.93,,0.11,1.28,,0.04,0.0,,,46.14,14.97,231.35,170.24,1.97,0.55,-2.75,39.5,,10.25,,16.0,354.6,,20.82,,264.67,268.1,,,1.97,,,3.43,n4,n5,n4,Autogestão
417530,associação de saúde portuguesa de ,,,,0.4774157281492299,0.4553290234209394,,,0.36523196179160167,,,,,,,2.0946105061863856,1.394086485942216,63735,,51.9,32.95,18.96,15.95,,6.42,173.17,,173.17,,,6.45,0.88,0.61,0.18,171.3,18.84,8.8,,0.04,2.87,,0.01,3.69,1.15,3.44,,,,11.1,,,,0.28,6.58,0.32,0.03,0.0,10.26,0.0,,,23.63,11.84,51.9,16.42,,1.15,15.02,17.7,,4.43,,,178.91,,3.55,,125.98,118.91,,0.28,0.57,,,-7.08,n4,n5,n1,Medicina de Grupo
417548,caixa de assistência oswaldo cruz ,,,5.568172755171942,,1.5640502348392498,,,0.24626046471845925,1.0006750595714433,,0.10483001111512567,,,32.88077119316254,,0.4819151703007857,14619,7345.69601887954,19.29,14.54,4.75,3.83,,9.81,108.72,-1.34,108.72,,,9.81,1.15,,0.02,122.6,11.26,,,4.28,0.89,0.01,0.55,0.55,,0.69,,,,0.05,,,,,0.74,1.29,,0.0,0.35,,,,30.16,0.67,19.29,-11.55,0.95,,1.3,23.98,,4.01,,,110.15,,1.48,,105.08,107.46,,0.0,4.46,-1.34,,2.38,n3,n5,n3,Autogestão
417599,associaçao dos funcionarios public,,,,0.2080279797862404,0.21586695764643368,,,0.8834136301496162,,,,,,,4.807045672546319,0.5726749291819252,20487,,267.18,31.15,236.03,13.48,,9.03,88.59,,88.59,,5.56,9.29,4.69,3.77,0.05,146.33,20.72,2.61,,13.06,15.69,0.0,0.2,17.8,1.19,227.65,,,,,6.88,,,15.51,0.31,0.11,0.23,0.03,2.61,,,,54.39,68.33,251.97,129.25,,1.19,6.81,26.82,,1.5,,70.81,161.54,,0.83,,80.6,84.68,,,1.26,,,4.08,n4,n5,n5,Filantropia
417661,caixa de assistência à saúde do si,,,,,0.284216601014849,,,0.015911141348791187,,,,,,,,3.4624608665972842,4319,,16.69,16.42,0.27,12.44,,3.46,38.81,,38.81,,0.35,3.52,0.2,0.32,,39.62,3.81,,,1.72,0.19,,0.09,,,0.15,,,,0.01,0.1,-0.02,,,0.38,0.97,0.06,0.0,0.01,,,,4.74,0.13,16.69,11.82,,,0.06,3.97,,,,0.16,41.43,,1.46,,35.21,35.21,,,0.25,,,,n3,n4,n2,Autogestão
417823,premium saúde eireli - me         ,0.1944117868750427,0.30307287553924783,2.5326957679148916,,0.35853122279870137,,0.07676081325594716,0.025730403961949744,0.404119485203137,0.11664375417625183,0.3723705270834246,0.8931337664628134,,115.97606660827219,,2.717391217514848,41655,315.87795054615293,5.2,5.06,0.13,0.37,,4.19,13.38,-0.22,13.38,0.0,,4.24,0.1,,0.21,12.59,4.9,1.53,,0.68,0.43,0.0,0.44,0.0,,0.13,0.01,,0.01,0.0,0.0,,,,0.08,0.08,0.05,0.0,0.0,0.0,,,1.86,,5.2,3.33,,,0.32,1.19,,,,,13.61,,0.36,,5.32,5.32,,0.0,0.37,-0.22,,,n2,n4,n1,Medicina de Grupo
417947,associação da santa casa saúde de ,,,2.346710051228781,,0.47434072648255476,,,0.11924947822038366,0.7952554657271156,0.00899253970187292,0.14170588364082928,0.9459538890698179,,29.801881490506517,,1.8567887440548676,25466,2083.5250325924762,22.61,19.91,2.7,14.12,,4.08,53.38,-0.32,52.22,,,4.39,0.04,,1.62,51.71,7.52,0.48,,0.05,0.01,,1.15,,,2.12,,,,0.58,0.0,,,0.01,0.84,0.08,0.07,0.24,0.08,,,,10.72,,22.61,11.89,,,0.66,9.04,,,,,54.73,,1.59,,41.78,42.2,,0.17,0.03,-0.32,1.15,0.41,n3,n4,n1,Medicina de Grupo
417955,associação de assistência médico h,,,,,0.10400439928920968,,,0.3646689186148739,,,,,,,,6.1086943026172635,4547,,34.84,22.13,12.7,19.2,,0.3,30.21,,30.21,,,0.3,0.23,,,28.15,3.18,,,1.55,0.18,0.0,2.57,,,12.66,,,,0.0,0.04,,,,0.74,,,,0.04,0.01,,,3.62,,34.84,31.22,,,0.13,2.88,0.34,,,0.11,32.81,,2.47,,23.51,23.91,,,0.17,,,0.4,n3,n4,n2,Autogestão
418021,associação do plano de saúde da sa,,,,,0.4329167595809101,,,0.5190505647183233,,,,,,,,1.1109512963814685,83550,,79.29,38.14,41.16,26.4,,7.28,243.08,,243.08,,,7.28,0.97,,4.99,235.81,15.99,7.47,,1.42,1.71,,0.95,3.7,,0.89,,,,0.16,0.03,,,5.07,0.03,,,,3.5,0.01,,,34.33,0.05,79.29,44.92,,,0.28,23.57,,40.09,,0.51,249.44,,5.84,,206.0,205.25,,0.0,1.09,,,-0.76,n4,n5,n2,Medicina de Grupo
