,dia,horario,transacao,item,valor
16/03/2017 08:42:19,quinta,08:42:19,8212,Coffee,1.5
16/03/2017 08:42:19,quinta,08:42:19,8212,Bread,2.0
16/03/2017 08:46:13,quinta,08:46:13,8213,Coffee,1.5
16/03/2017 08:46:13,quinta,08:46:13,8213,Toast,3.7
16/03/2017 09:15:52,quinta,09:15:52,8214,Bread,2.0
16/03/2017 09:15:52,quinta,09:15:52,8214,Pastry,3.0
16/03/2017 09:22:15,quinta,09:22:15,8215,Bread,2.0
16/03/2017 09:22:15,quinta,09:22:15,8215,Coffee,1.5
16/03/2017 09:22:15,quinta,09:22:15,8215,Pastry,3.0
16/03/2017 09:28:14,quinta,09:28:14,8216,Coffee,1.5
16/03/2017 09:28:14,quinta,09:28:14,8216,Bread,2.0
16/03/2017 09:28:14,quinta,09:28:14,8216,Toast,3.7
16/03/2017 09:41:31,quinta,09:41:31,8217,Coffee,1.5
16/03/2017 09:47:27,quinta,09:47:27,8218,Farm House,2.0
16/03/2017 09:56:03,quinta,09:56:03,8219,Bread,2.0
16/03/2017 09:56:03,quinta,09:56:03,8219,Coffee,1.5
16/03/2017 09:56:03,quinta,09:56:03,8219,Pastry,3.0
16/03/2017 10:06:17,quinta,10:06:17,8220,Coffee,1.5
16/03/2017 10:06:17,quinta,10:06:17,8220,Hot chocolate,2.5
16/03/2017 10:06:17,quinta,10:06:17,8220,Cookies,1.5
16/03/2017 10:19:04,quinta,10:19:04,8221,Coffee,1.5
16/03/2017 10:19:04,quinta,10:19:04,8221,Toast,3.7
16/03/2017 10:19:04,quinta,10:19:04,8221,Granola,3.0
16/03/2017 10:36:13,quinta,10:36:13,8222,Bread,2.0
16/03/2017 10:36:13,quinta,10:36:13,8222,Pastry,3.0
16/03/2017 10:42:14,quinta,10:42:14,8223,Hot chocolate,2.5
16/03/2017 10:42:14,quinta,10:42:14,8223,Hot chocolate,2.5
16/03/2017 10:42:14,quinta,10:42:14,8223,Bread,2.0
16/03/2017 10:42:14,quinta,10:42:14,8223,Brownie,3.3
16/03/2017 10:43:53,quinta,10:43:53,8224,Bread,2.0
16/03/2017 10:43:53,quinta,10:43:53,8224,Juice,3.75
16/03/2017 10:43:53,quinta,10:43:53,8224,Crisps,2.0
16/03/2017 10:45:41,quinta,10:45:41,8225,Jammie Dodgers,1.4
16/03/2017 10:45:41,quinta,10:45:41,8225,Medialuna,3.0
16/03/2017 10:45:41,quinta,10:45:41,8225,Tea,1.5
16/03/2017 10:50:35,quinta,10:50:35,8226,Bread,2.0
16/03/2017 10:50:35,quinta,10:50:35,8226,Jammie Dodgers,1.4
16/03/2017 10:52:25,quinta,10:52:25,8227,Cherry me Dried fruit,1.3
16/03/2017 10:52:25,quinta,10:52:25,8227,Toast,3.7
16/03/2017 10:52:25,quinta,10:52:25,8227,Extra Salami or Feta,1.2
16/03/2017 10:52:25,quinta,10:52:25,8227,Hot chocolate,2.5
16/03/2017 10:52:25,quinta,10:52:25,8227,Coffee,1.5
16/03/2017 10:52:25,quinta,10:52:25,8227,Cake,4.0
16/03/2017 11:08:28,quinta,11:08:28,8228,Bread,2.0
16/03/2017 11:10:01,quinta,11:10:01,8229,Farm House,2.0
16/03/2017 11:19:55,quinta,11:19:55,8230,Coffee,1.5
16/03/2017 11:19:55,quinta,11:19:55,8230,Medialuna,3.0
16/03/2017 11:30:40,quinta,11:30:40,8231,Baguette,3.0
16/03/2017 11:35:56,quinta,11:35:56,8232,Scandinavian,3.0
16/03/2017 11:44:43,quinta,11:44:43,8233,Sandwich,6.0
16/03/2017 11:58:36,quinta,11:58:36,8234,Bread,2.0
16/03/2017 12:02:32,quinta,12:02:32,8235,Coffee,1.5
16/03/2017 12:02:32,quinta,12:02:32,8235,Toast,3.7
16/03/2017 12:02:32,quinta,12:02:32,8235,Tea,1.5
16/03/2017 12:10:27,quinta,12:10:27,8236,Bread,2.0
16/03/2017 12:16:49,quinta,12:16:49,8237,Bread,2.0
16/03/2017 12:33:41,quinta,12:33:41,8238,Tea,1.5
16/03/2017 12:33:41,quinta,12:33:41,8238,Coffee,1.5
16/03/2017 12:33:41,quinta,12:33:41,8238,Bread,2.0
16/03/2017 12:44:27,quinta,12:44:27,8239,Chicken Stew,7.4
16/03/2017 12:44:27,quinta,12:44:27,8239,Bread,2.0
16/03/2017 13:16:43,quinta,13:16:43,8240,Soup,4.0
16/03/2017 13:19:33,quinta,13:19:33,8241,Soup,4.0
16/03/2017 13:19:33,quinta,13:19:33,8241,Salad,8.2
16/03/2017 13:19:33,quinta,13:19:33,8241,Tea,1.5
16/03/2017 13:19:33,quinta,13:19:33,8241,Mineral water,1.25
16/03/2017 13:19:33,quinta,13:19:33,8241,Juice,3.75
16/03/2017 13:44:42,quinta,13:44:42,8242,Cake,4.0
16/03/2017 13:44:42,quinta,13:44:42,8242,Truffles,3.6
16/03/2017 13:44:42,quinta,13:44:42,8242,Chicken Stew,7.4
16/03/2017 13:44:42,quinta,13:44:42,8242,Sandwich,6.0
16/03/2017 13:48:09,quinta,13:48:09,8243,Pastry,3.0
16/03/2017 13:51:26,quinta,13:51:26,8244,Chicken Stew,7.4
16/03/2017 13:51:26,quinta,13:51:26,8244,Coffee,1.5
16/03/2017 14:19:47,quinta,14:19:47,8245,Eggs,4.0
16/03/2017 14:19:47,quinta,14:19:47,8245,Bread,2.0
16/03/2017 14:26:59,quinta,14:26:59,8246,Coffee,1.5
16/03/2017 14:26:59,quinta,14:26:59,8246,Coffee,1.5
16/03/2017 14:26:59,quinta,14:26:59,8246,Soup,4.0
16/03/2017 14:35:17,quinta,14:35:17,8247,Coffee,1.5
16/03/2017 14:35:17,quinta,14:35:17,8247,Scone,2.5
16/03/2017 15:15:52,quinta,15:15:52,8248,Coke,1.25
16/03/2017 15:18:55,quinta,15:18:55,8249,Bread,2.0
16/03/2017 15:18:55,quinta,15:18:55,8249,Brownie,3.3
16/03/2017 15:32:25,quinta,15:32:25,8250,Coffee,1.5
16/03/2017 15:32:25,quinta,15:32:25,8250,Hot chocolate,2.5
16/03/2017 15:32:25,quinta,15:32:25,8250,Cookies,1.5
16/03/2017 15:52:29,quinta,15:52:29,8251,Coffee,1.5
16/03/2017 15:52:29,quinta,15:52:29,8251,Cookies,1.5
16/03/2017 16:08:33,quinta,16:08:33,8252,Bread,2.0
16/03/2017 16:08:33,quinta,16:08:33,8252,Cake,4.0
16/03/2017 16:16:17,quinta,16:16:17,8253,Cake,4.0
16/03/2017 16:16:17,quinta,16:16:17,8253,Coffee,1.5
16/03/2017 16:16:17,quinta,16:16:17,8253,Coffee,1.5
16/03/2017 16:16:17,quinta,16:16:17,8253,Coffee,1.5
16/03/2017 16:19:04,quinta,16:19:04,8254,Coffee,1.5
16/03/2017 16:42:16,quinta,16:42:16,8255,Tea,1.5
16/03/2017 16:42:16,quinta,16:42:16,8255,Bakewell,3.7
16/03/2017 16:42:16,quinta,16:42:16,8255,Bread,2.0
16/03/2017 16:44:17,quinta,16:44:17,8256,Smoothies,5.0
16/03/2017 16:44:17,quinta,16:44:17,8256,Coffee,1.5
16/03/2017 16:44:17,quinta,16:44:17,8256,Cake,4.0
16/03/2017 16:44:17,quinta,16:44:17,8256,Bread,2.0
16/03/2017 17:30:10,quinta,17:30:10,8257,Hot chocolate,2.5
17/03/2017 08:12:49,sexta,08:12:49,8258,Tea,1.5
17/03/2017 08:12:49,sexta,08:12:49,8258,Scone,2.5
17/03/2017 08:15:33,sexta,08:15:33,8259,Baguette,3.0
17/03/2017 08:15:33,sexta,08:15:33,8259,Cookies,1.5
17/03/2017 08:19:53,sexta,08:19:53,8260,Coffee,1.5
17/03/2017 08:19:53,sexta,08:19:53,8260,Bakewell,3.7
17/03/2017 08:24:48,sexta,08:24:48,8261,Mortimer,1.0
17/03/2017 08:59:41,sexta,08:59:41,8262,Bread,2.0
17/03/2017 09:00:36,sexta,09:00:36,8263,Bread,2.0
17/03/2017 09:02:44,sexta,09:02:44,8264,Coffee,1.5
17/03/2017 09:02:44,sexta,09:02:44,8264,Pastry,3.0
17/03/2017 09:04:51,sexta,09:04:51,8265,Coffee,1.5
17/03/2017 09:11:59,sexta,09:11:59,8266,Bread,2.0
17/03/2017 09:11:59,sexta,09:11:59,8266,Pastry,3.0
17/03/2017 09:13:57,sexta,09:13:57,8267,Bread,2.0
17/03/2017 09:14:45,sexta,09:14:45,8268,Coffee,1.5
17/03/2017 09:36:07,sexta,09:36:07,8269,Baguette,3.0
17/03/2017 09:52:05,sexta,09:52:05,8270,Coffee,1.5
17/03/2017 09:52:05,sexta,09:52:05,8270,Bread,2.0
17/03/2017 09:52:05,sexta,09:52:05,8270,Bread,2.0
17/03/2017 09:52:41,sexta,09:52:41,8271,Coffee,1.5
17/03/2017 09:52:41,sexta,09:52:41,8271,Coffee,1.5
17/03/2017 09:52:41,sexta,09:52:41,8271,Toast,3.7
17/03/2017 10:04:39,sexta,10:04:39,8272,Cake,4.0
17/03/2017 10:04:39,sexta,10:04:39,8272,Bread,2.0
17/03/2017 10:10:09,sexta,10:10:09,8273,Coffee,1.5
17/03/2017 10:10:54,sexta,10:10:54,8274,Coffee,1.5
17/03/2017 10:13:43,sexta,10:13:43,8275,Coffee,1.5
17/03/2017 10:13:43,sexta,10:13:43,8275,Coffee,1.5
17/03/2017 10:13:43,sexta,10:13:43,8275,Juice,3.75
17/03/2017 10:13:43,sexta,10:13:43,8275,Cake,4.0
17/03/2017 10:13:43,sexta,10:13:43,8275,Cookies,1.5
17/03/2017 10:14:59,sexta,10:14:59,8276,Baguette,3.0
17/03/2017 10:20:17,sexta,10:20:17,8277,Tea,1.5
17/03/2017 10:20:17,sexta,10:20:17,8277,Cake,4.0
17/03/2017 10:21:59,sexta,10:21:59,8278,Pastry,3.0
17/03/2017 10:21:59,sexta,10:21:59,8278,Coffee,1.5
17/03/2017 10:22:27,sexta,10:22:27,8279,Tea,1.5
17/03/2017 10:23:34,sexta,10:23:34,8280,Tea,1.5
17/03/2017 10:25:21,sexta,10:25:21,8281,Coffee,1.5
17/03/2017 10:25:21,sexta,10:25:21,8281,Pastry,3.0
17/03/2017 10:25:34,sexta,10:25:34,8282,Bread,2.0
17/03/2017 10:28:48,sexta,10:28:48,8283,Scandinavian,3.0
17/03/2017 11:17:38,sexta,11:17:38,8284,Cake,4.0
17/03/2017 11:17:38,sexta,11:17:38,8284,Tiffin,3.4
17/03/2017 11:17:38,sexta,11:17:38,8284,Coffee,1.5
17/03/2017 11:17:38,sexta,11:17:38,8284,Coffee,1.5
17/03/2017 11:36:36,sexta,11:36:36,8285,Tea,1.5
17/03/2017 11:36:36,sexta,11:36:36,8285,Hot chocolate,2.5
17/03/2017 11:36:36,sexta,11:36:36,8285,Pastry,3.0
17/03/2017 11:36:36,sexta,11:36:36,8285,Cake,4.0
17/03/2017 11:47:51,sexta,11:47:51,8286,Brownie,3.3
17/03/2017 11:47:51,sexta,11:47:51,8286,Bread,2.0
17/03/2017 11:56:33,sexta,11:56:33,8287,Bread,2.0
17/03/2017 11:58:28,sexta,11:58:28,8288,Coffee,1.5
17/03/2017 12:07:01,sexta,12:07:01,8290,Toast,3.7
17/03/2017 12:07:01,sexta,12:07:01,8290,Coffee,1.5
17/03/2017 12:07:33,sexta,12:07:33,8291,Tea,1.5
17/03/2017 12:07:33,sexta,12:07:33,8291,Toast,3.7
17/03/2017 12:16:56,sexta,12:16:56,8292,Coffee,1.5
17/03/2017 12:16:56,sexta,12:16:56,8292,Coffee,1.5
17/03/2017 12:16:56,sexta,12:16:56,8292,Sandwich,6.0
17/03/2017 12:16:56,sexta,12:16:56,8292,Pastry,3.0
17/03/2017 12:35:11,sexta,12:35:11,8296,Coffee,1.5
17/03/2017 13:06:26,sexta,13:06:26,8298,Bread,2.0
17/03/2017 13:20:49,sexta,13:20:49,8299,Coffee,1.5
17/03/2017 13:22:42,sexta,13:22:42,8300,Tiffin,3.4
17/03/2017 13:29:28,sexta,13:29:28,8302,Coffee,1.5
17/03/2017 13:37:15,sexta,13:37:15,8303,Cake,4.0
17/03/2017 13:37:15,sexta,13:37:15,8303,Cake,4.0
17/03/2017 13:37:15,sexta,13:37:15,8303,Brownie,3.3
17/03/2017 13:37:45,sexta,13:37:45,8304,Half slice Monster ,7.0
17/03/2017 13:50:14,sexta,13:50:14,8305,Coffee,1.5
17/03/2017 13:50:14,sexta,13:50:14,8305,Coffee,1.5
17/03/2017 13:50:14,sexta,13:50:14,8305,Mineral water,1.25
17/03/2017 13:53:11,sexta,13:53:11,8306,Bread,2.0
17/03/2017 13:53:11,sexta,13:53:11,8306,Coffee,1.5
17/03/2017 13:53:11,sexta,13:53:11,8306,Cookies,1.5
17/03/2017 13:53:11,sexta,13:53:11,8306,Brownie,3.3
17/03/2017 13:54:31,sexta,13:54:31,8307,Coffee,1.5
17/03/2017 13:54:31,sexta,13:54:31,8307,Soup,4.0
17/03/2017 13:54:31,sexta,13:54:31,8307,Sandwich,6.0
17/03/2017 14:06:14,sexta,14:06:14,8308,Coffee,1.5
17/03/2017 14:06:14,sexta,14:06:14,8308,Coffee granules ,1.4
17/03/2017 14:06:14,sexta,14:06:14,8308,Extra Salami or Feta,1.2
17/03/2017 14:06:14,sexta,14:06:14,8308,Salad,8.2
17/03/2017 14:22:53,sexta,14:22:53,8310,Salad,8.2
17/03/2017 14:22:53,sexta,14:22:53,8310,Coffee,1.5
17/03/2017 14:22:53,sexta,14:22:53,8310,Coffee,1.5
17/03/2017 14:29:34,sexta,14:29:34,8311,Coffee,1.5
17/03/2017 14:29:34,sexta,14:29:34,8311,Coffee,1.5
17/03/2017 14:29:34,sexta,14:29:34,8311,Cake,4.0
17/03/2017 14:29:34,sexta,14:29:34,8311,Salad,8.2
17/03/2017 14:35:40,sexta,14:35:40,8312,Cake,4.0
17/03/2017 14:35:40,sexta,14:35:40,8312,Cookies,1.5
17/03/2017 14:50:00,sexta,14:50:00,8313,Coffee,1.5
17/03/2017 14:50:00,sexta,14:50:00,8313,Coffee,1.5
17/03/2017 14:50:00,sexta,14:50:00,8313,Cookies,1.5
17/03/2017 14:53:09,sexta,14:53:09,8314,Scone,2.5
17/03/2017 14:53:09,sexta,14:53:09,8314,Coffee,1.5
17/03/2017 15:08:39,sexta,15:08:39,8315,Coffee,1.5
17/03/2017 15:08:39,sexta,15:08:39,8315,Coffee,1.5
17/03/2017 15:08:39,sexta,15:08:39,8315,Salad,8.2
17/03/2017 15:10:55,sexta,15:10:55,8316,Coke,1.25
17/03/2017 15:20:39,sexta,15:20:39,8317,Coffee,1.5
17/03/2017 15:20:39,sexta,15:20:39,8317,Cake,4.0
17/03/2017 15:20:39,sexta,15:20:39,8317,Cake,4.0
17/03/2017 15:36:43,sexta,15:36:43,8318,Hot chocolate,2.5
17/03/2017 15:36:43,sexta,15:36:43,8318,Coffee,1.5
17/03/2017 15:36:43,sexta,15:36:43,8318,Tiffin,3.4
17/03/2017 16:00:09,sexta,16:00:09,8319,Hot chocolate,2.5
17/03/2017 16:00:09,sexta,16:00:09,8319,Coffee,1.5
17/03/2017 16:00:09,sexta,16:00:09,8319,Scone,2.5
17/03/2017 16:23:29,sexta,16:23:29,8320,Bread,2.0
17/03/2017 16:32:49,sexta,16:32:49,8321,Hot chocolate,2.5
17/03/2017 16:32:49,sexta,16:32:49,8321,Hot chocolate,2.5
17/03/2017 16:32:49,sexta,16:32:49,8321,Coffee,1.5
17/03/2017 16:44:37,sexta,16:44:37,8322,Tiffin,3.4
18/03/2017 08:13:38,sabado,08:13:38,8323,Coffee,1.5
18/03/2017 08:13:38,sabado,08:13:38,8323,Sandwich,6.0
18/03/2017 08:13:38,sabado,08:13:38,8323,Sandwich,6.0
18/03/2017 08:22:10,sabado,08:22:10,8324,Hot chocolate,2.5
18/03/2017 08:22:10,sabado,08:22:10,8324,Coffee,1.5
18/03/2017 08:22:10,sabado,08:22:10,8324,Pastry,3.0
18/03/2017 08:35:31,sabado,08:35:31,8325,Coffee,1.5
18/03/2017 08:35:31,sabado,08:35:31,8325,Medialuna,3.0
18/03/2017 08:49:43,sabado,08:49:43,8326,Coffee,1.5
18/03/2017 08:49:43,sabado,08:49:43,8326,Pastry,3.0
18/03/2017 08:52:09,sabado,08:52:09,8327,Coffee,1.5
18/03/2017 08:52:09,sabado,08:52:09,8327,Coffee,1.5
18/03/2017 08:52:09,sabado,08:52:09,8327,Medialuna,3.0
18/03/2017 08:52:09,sabado,08:52:09,8327,Cookies,1.5
18/03/2017 08:58:23,sabado,08:58:23,8328,Bread,2.0
18/03/2017 08:58:23,sabado,08:58:23,8328,Bread,2.0
18/03/2017 08:58:23,sabado,08:58:23,8328,Bread,2.0
18/03/2017 08:58:23,sabado,08:58:23,8328,Pastry,3.0
18/03/2017 09:10:02,sabado,09:10:02,8329,Coffee,1.5
18/03/2017 09:11:53,sabado,09:11:53,8330,Bread,2.0
18/03/2017 09:11:53,sabado,09:11:53,8330,Baguette,3.0
18/03/2017 09:14:05,sabado,09:14:05,8331,Toast,3.7
18/03/2017 09:14:05,sabado,09:14:05,8331,Coffee,1.5
18/03/2017 09:45:19,sabado,09:45:19,8332,Farm House,2.0
18/03/2017 09:45:19,sabado,09:45:19,8332,Cake,4.0
18/03/2017 09:49:23,sabado,09:49:23,8333,Pastry,3.0
18/03/2017 09:49:23,sabado,09:49:23,8333,Bread,2.0
18/03/2017 09:52:50,sabado,09:52:50,8334,Coffee,1.5
18/03/2017 10:03:26,sabado,10:03:26,8335,Coffee,1.5
18/03/2017 10:03:26,sabado,10:03:26,8335,Cookies,1.5
18/03/2017 10:13:32,sabado,10:13:32,8336,Bread,2.0
18/03/2017 10:13:32,sabado,10:13:32,8336,Bread,2.0
18/03/2017 10:14:20,sabado,10:14:20,8337,Coffee,1.5
18/03/2017 10:14:20,sabado,10:14:20,8337,Pastry,3.0
18/03/2017 10:14:20,sabado,10:14:20,8337,Medialuna,3.0
18/03/2017 10:19:12,sabado,10:19:12,8338,Cake,4.0
18/03/2017 10:19:12,sabado,10:19:12,8338,Scone,2.5
18/03/2017 10:19:12,sabado,10:19:12,8338,Scandinavian,3.0
18/03/2017 10:37:11,sabado,10:37:11,8339,Coffee,1.5
18/03/2017 10:37:44,sabado,10:37:44,8340,Coffee,1.5
18/03/2017 10:38:02,sabado,10:38:02,8341,Coffee,1.5
18/03/2017 10:45:13,sabado,10:45:13,8342,Afternoon with the baker,4.5
18/03/2017 10:47:36,sabado,10:47:36,8343,Coffee,1.5
18/03/2017 10:47:36,sabado,10:47:36,8343,Duck egg,2.5
18/03/2017 10:55:24,sabado,10:55:24,8344,Bread,2.0
18/03/2017 10:57:35,sabado,10:57:35,8345,Tea,1.5
18/03/2017 10:58:35,sabado,10:58:35,8346,Toast,3.7
18/03/2017 10:58:35,sabado,10:58:35,8346,Coffee,1.5
18/03/2017 10:58:51,sabado,10:58:51,8347,Bread,2.0
18/03/2017 11:01:29,sabado,11:01:29,8348,Coffee,1.5
18/03/2017 11:01:29,sabado,11:01:29,8348,Toast,3.7
18/03/2017 11:05:08,sabado,11:05:08,8349,Bread,2.0
18/03/2017 11:05:08,sabado,11:05:08,8349,Truffles,3.6
18/03/2017 11:14:50,sabado,11:14:50,8350,Juice,3.75
18/03/2017 11:14:50,sabado,11:14:50,8350,Coffee,1.5
18/03/2017 11:14:50,sabado,11:14:50,8350,Bread,2.0
18/03/2017 11:14:50,sabado,11:14:50,8350,Toast,3.7
18/03/2017 11:22:05,sabado,11:22:05,8351,Coffee,1.5
18/03/2017 11:33:22,sabado,11:33:22,8352,Tea,1.5
18/03/2017 11:42:06,sabado,11:42:06,8353,Coffee,1.5
18/03/2017 11:42:06,sabado,11:42:06,8353,Tiffin,3.4
18/03/2017 11:42:06,sabado,11:42:06,8353,Scone,2.5
18/03/2017 11:42:06,sabado,11:42:06,8353,Bread,2.0
18/03/2017 11:45:27,sabado,11:45:27,8354,Coffee,1.5
18/03/2017 11:45:27,sabado,11:45:27,8354,Brownie,3.3
18/03/2017 11:49:46,sabado,11:49:46,8355,Jam,2.0
18/03/2017 11:51:40,sabado,11:51:40,8356,Mineral water,1.25
18/03/2017 11:51:40,sabado,11:51:40,8356,Scone,2.5
18/03/2017 11:52:25,sabado,11:52:25,8357,Mineral water,1.25
18/03/2017 12:02:47,sabado,12:02:47,8358,Coffee,1.5
18/03/2017 12:02:47,sabado,12:02:47,8358,Hot chocolate,2.5
18/03/2017 12:02:47,sabado,12:02:47,8358,Bread,2.0
18/03/2017 12:02:47,sabado,12:02:47,8358,Scone,2.5
18/03/2017 12:03:33,sabado,12:03:33,8359,Bread,2.0
18/03/2017 12:07:43,sabado,12:07:43,8360,Coffee,1.5
18/03/2017 12:07:43,sabado,12:07:43,8360,Salad,8.2
18/03/2017 12:07:43,sabado,12:07:43,8360,Sandwich,6.0
18/03/2017 12:12:06,sabado,12:12:06,8361,Bread,2.0
18/03/2017 12:17:34,sabado,12:17:34,8362,Coffee,1.5
18/03/2017 12:17:34,sabado,12:17:34,8362,Coffee,1.5
18/03/2017 12:27:08,sabado,12:27:08,8363,Coffee,1.5
18/03/2017 12:27:08,sabado,12:27:08,8363,Coffee,1.5
18/03/2017 12:27:08,sabado,12:27:08,8363,Scone,2.5
18/03/2017 12:27:08,sabado,12:27:08,8363,Tiffin,3.4
18/03/2017 12:27:57,sabado,12:27:57,8364,Coffee,1.5
18/03/2017 12:33:25,sabado,12:33:25,8365,Tea,1.5
18/03/2017 12:33:25,sabado,12:33:25,8365,Coffee,1.5
18/03/2017 12:33:25,sabado,12:33:25,8365,Coffee,1.5
18/03/2017 12:38:34,sabado,12:38:34,8366,Soup,4.0
18/03/2017 12:38:34,sabado,12:38:34,8366,Mineral water,1.25
18/03/2017 12:38:34,sabado,12:38:34,8366,Brownie,3.3
18/03/2017 12:41:01,sabado,12:41:01,8367,Mineral water,1.25
18/03/2017 12:43:56,sabado,12:43:56,8368,Bread,2.0
18/03/2017 12:43:56,sabado,12:43:56,8368,Scone,2.5
18/03/2017 12:43:56,sabado,12:43:56,8368,Cookies,1.5
18/03/2017 12:43:56,sabado,12:43:56,8368,Soup,4.0
18/03/2017 12:45:11,sabado,12:45:11,8369,Spanish Brunch,12.5
18/03/2017 12:45:11,sabado,12:45:11,8369,The Nomad,5.4
18/03/2017 12:45:11,sabado,12:45:11,8369,Coffee,1.5
18/03/2017 12:47:39,sabado,12:47:39,8370,Bread,2.0
18/03/2017 13:03:43,sabado,13:03:43,8371,Sandwich,6.0
18/03/2017 13:03:43,sabado,13:03:43,8371,Coffee,1.5
18/03/2017 13:03:43,sabado,13:03:43,8371,Tiffin,3.4
18/03/2017 13:03:43,sabado,13:03:43,8371,Cake,4.0
18/03/2017 13:04:35,sabado,13:04:35,8372,Coffee,1.5
18/03/2017 13:04:35,sabado,13:04:35,8372,Cookies,1.5
18/03/2017 13:05:53,sabado,13:05:53,8373,Tiffin,3.4
18/03/2017 13:08:18,sabado,13:08:18,8374,Sandwich,6.0
18/03/2017 13:08:18,sabado,13:08:18,8374,Salad,8.2
18/03/2017 13:08:18,sabado,13:08:18,8374,Bread,2.0
18/03/2017 13:08:18,sabado,13:08:18,8374,Juice,3.75
18/03/2017 13:10:12,sabado,13:10:12,8375,Sandwich,6.0
18/03/2017 13:10:12,sabado,13:10:12,8375,Tea,1.5
18/03/2017 13:10:12,sabado,13:10:12,8375,Cake,4.0
18/03/2017 13:10:12,sabado,13:10:12,8375,Coffee,1.5
18/03/2017 13:12:34,sabado,13:12:34,8376,Bread,2.0
18/03/2017 13:14:10,sabado,13:14:10,8377,Bread,2.0
18/03/2017 13:14:10,sabado,13:14:10,8377,Jam,2.0
18/03/2017 13:15:35,sabado,13:15:35,8378,Bread,2.0
18/03/2017 13:15:35,sabado,13:15:35,8378,The Nomad,5.4
18/03/2017 13:15:35,sabado,13:15:35,8378,Jam,2.0
18/03/2017 13:19:42,sabado,13:19:42,8379,Bread,2.0
18/03/2017 13:27:00,sabado,13:27:00,8380,Coffee,1.5
18/03/2017 13:27:00,sabado,13:27:00,8380,Hot chocolate,2.5
18/03/2017 13:27:00,sabado,13:27:00,8380,Brownie,3.3
18/03/2017 13:27:00,sabado,13:27:00,8380,Bread,2.0
18/03/2017 13:27:46,sabado,13:27:46,8381,Bread,2.0
18/03/2017 13:47:49,sabado,13:47:49,8382,Coffee,1.5
18/03/2017 13:47:49,sabado,13:47:49,8382,Tea,1.5
18/03/2017 13:47:49,sabado,13:47:49,8382,Spanish Brunch,12.5
18/03/2017 13:50:20,sabado,13:50:20,8383,Fudge,2.2
18/03/2017 13:50:20,sabado,13:50:20,8383,Baguette,3.0
18/03/2017 14:00:12,sabado,14:00:12,8384,Sandwich,6.0
18/03/2017 14:01:42,sabado,14:01:42,8385,Bread,2.0
18/03/2017 14:03:24,sabado,14:03:24,8386,Sandwich,6.0
18/03/2017 14:15:24,sabado,14:15:24,8387,Scandinavian,3.0
18/03/2017 14:24:13,sabado,14:24:13,8388,Tea,1.5
18/03/2017 14:24:13,sabado,14:24:13,8388,Scone,2.5
18/03/2017 14:41:03,sabado,14:41:03,8389,Tea,1.5
18/03/2017 14:41:03,sabado,14:41:03,8389,Tiffin,3.4
18/03/2017 14:41:03,sabado,14:41:03,8389,Brownie,3.3
18/03/2017 14:54:18,sabado,14:54:18,8390,Scone,2.5
18/03/2017 14:54:18,sabado,14:54:18,8390,Bread,2.0
18/03/2017 15:00:35,sabado,15:00:35,8391,Coffee,1.5
18/03/2017 15:00:35,sabado,15:00:35,8391,Coffee,1.5
18/03/2017 15:00:35,sabado,15:00:35,8391,Cake,4.0
18/03/2017 15:00:35,sabado,15:00:35,8391,Scone,2.5
18/03/2017 15:03:12,sabado,15:03:12,8392,Bread,2.0
18/03/2017 15:06:07,sabado,15:06:07,8393,Cake,4.0
18/03/2017 15:06:07,sabado,15:06:07,8393,Coffee,1.5
18/03/2017 15:09:04,sabado,15:09:04,8394,Cake,4.0
18/03/2017 15:09:04,sabado,15:09:04,8394,Cake,4.0
18/03/2017 15:09:04,sabado,15:09:04,8394,Bread,2.0
18/03/2017 15:09:04,sabado,15:09:04,8394,Tea,1.5
18/03/2017 15:41:43,sabado,15:41:43,8395,Coffee,1.5
18/03/2017 15:41:43,sabado,15:41:43,8395,Tea,1.5
18/03/2017 15:42:22,sabado,15:42:22,8396,Scone,2.5
18/03/2017 15:46:34,sabado,15:46:34,8397,Hot chocolate,2.5
18/03/2017 15:46:34,sabado,15:46:34,8397,Coffee,1.5
18/03/2017 15:46:34,sabado,15:46:34,8397,Cake,4.0
18/03/2017 15:52:38,sabado,15:52:38,8398,Half slice Monster ,7.0
18/03/2017 15:54:29,sabado,15:54:29,8399,Tea,1.5
18/03/2017 15:54:29,sabado,15:54:29,8399,Chicken Stew,7.4
18/03/2017 16:09:48,sabado,16:09:48,8400,Tea,1.5
18/03/2017 16:09:48,sabado,16:09:48,8400,Cookies,1.5
18/03/2017 16:09:48,sabado,16:09:48,8400,Cake,4.0
18/03/2017 16:26:57,sabado,16:26:57,8401,Coffee,1.5
18/03/2017 16:26:57,sabado,16:26:57,8401,Tea,1.5
18/03/2017 16:26:57,sabado,16:26:57,8401,Cake,4.0
18/03/2017 16:52:04,sabado,16:52:04,8402,Coffee,1.5
18/03/2017 16:52:04,sabado,16:52:04,8402,Smoothies,5.0
18/03/2017 16:52:04,sabado,16:52:04,8402,Soup,4.0
18/03/2017 16:52:04,sabado,16:52:04,8402,Sandwich,6.0
18/03/2017 16:52:04,sabado,16:52:04,8402,Cake,4.0
18/03/2017 17:03:07,sabado,17:03:07,8403,Coffee,1.5
18/03/2017 17:03:07,sabado,17:03:07,8403,Coke,1.25
18/03/2017 17:03:07,sabado,17:03:07,8403,Salad,8.2
